lat,long,year,item,group_rank,temp,rain,n,p,k,value,xgb_rank
46.603354,1.8883335,2013,Cauliflowers and broccoli,15,867,11.01,0.69920298,0.155867016,0.144930004,424170688,11
46.603354,1.8883335,2013,Cherries,16,867,11.01,0.69920298,0.155867016,0.144930004,367400928,4
46.603354,1.8883335,2013,Mushrooms and truffles,17,867,11.01,0.69920298,0.155867016,0.144930004,378016288,5
46.603354,1.8883335,2013,Pears,18,867,11.01,0.69920298,0.155867016,0.144930004,424170688,22
46.603354,1.8883335,2013,Cucumbers and gherkins,19,867,11.01,0.69920298,0.155867016,0.144930004,412573568,9
46.603354,1.8883335,2013,Cabbages,20,867,11.01,0.69920298,0.155867016,0.144930004,426032064,29
46.603354,1.8883335,2013,Walnuts  in shell,21,867,11.01,0.69920298,0.155867016,0.144930004,424170688,28
46.603354,1.8883335,2013,Carrots and turnips,22,867,11.01,0.69920298,0.155867016,0.144930004,424170688,10
46.603354,1.8883335,2013,Apricots,23,867,11.01,0.69920298,0.155867016,0.144930004,401681056,8
46.603354,1.8883335,2013,Meat of rabbits and hares  fresh or chilled,24,867,11.01,0.69920298,0.155867016,0.144930004,424170688,17
46.603354,1.8883335,2013,Strawberries,25,867,11.01,0.69920298,0.155867016,0.144930004,424170688,24
46.603354,1.8883335,2013,Peaches and nectarines,26,867,11.01,0.69920298,0.155867016,0.144930004,424170688,21
46.603354,1.8883335,2013,Lettuce and chicory,27,867,11.01,0.69920298,0.155867016,0.144930004,424170688,14
46.603354,1.8883335,2013,Triticale,28,867,11.01,0.69920298,0.155867016,0.144930004,424170688,26
46.603354,1.8883335,2013,Tomatoes,29,867,11.01,0.69920298,0.155867016,0.144930004,976406784,38
46.603354,1.8883335,2013,Sunflower seed,30,867,11.01,0.69920298,0.155867016,0.144930004,424170688,25
46.603354,1.8883335,2013,Meat of turkeys  fresh or chilled,31,867,11.01,0.69920298,0.155867016,0.144930004,424170688,18
46.603354,1.8883335,2013,Meat of sheep  fresh or chilled,32,867,11.01,0.69920298,0.155867016,0.144930004,526151168,31
46.603354,1.8883335,2013,Meat of ducks  fresh or chilled,33,867,11.01,0.69920298,0.155867016,0.144930004,424170688,15
46.603354,1.8883335,2013,Hen eggs in shell  fresh,34,867,11.01,0.69920298,0.155867016,0.144930004,762157056,35
46.603354,1.8883335,2013,Apples,35,867,11.01,0.69920298,0.155867016,0.144930004,710226432,34
46.603354,1.8883335,2013,Sugar beet,36,867,11.01,0.69920298,0.155867016,0.144930004,967900416,37
46.603354,1.8883335,2013,Rape or colza seed,37,867,11.01,0.69920298,0.155867016,0.144930004,689724544,33
46.603354,1.8883335,2013,Barley,38,867,11.01,0.69920298,0.155867016,0.144930004,1015775424,39
46.603354,1.8883335,2013,Potatoes,39,867,11.01,0.69920298,0.155867016,0.144930004,936430848,36
46.603354,1.8883335,2013,Meat of chickens  fresh or chilled,40,867,11.01,0.69920298,0.155867016,0.144930004,1361332224,41
46.603354,1.8883335,2013,Maize  corn ,41,867,11.01,0.69920298,0.155867016,0.144930004,1063658304,40
46.603354,1.8883335,2013,Meat of pig with the bone  fresh or chilled,42,867,11.01,0.69920298,0.155867016,0.144930004,2299476736,42
46.603354,1.8883335,2013,Meat of cattle with the bone  fresh or chilled,43,867,11.01,0.69920298,0.155867016,0.144930004,4102414336,44
46.603354,1.8883335,2013,Wheat,44,867,11.01,0.69920298,0.155867016,0.144930004,3533423360,43
46.603354,1.8883335,2013,Raw milk of cattle,45,867,11.01,0.69920298,0.155867016,0.144930004,6454730240,45
46.603354,1.8883335,2013,Grapes,46,867,11.01,0.69920298,0.155867016,0.144930004,7913610240,46
46.7985624,8.2319736,2013,Artichokes,1,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,13
46.7985624,8.2319736,2013,Cantaloupes and other melons,2,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,15
46.7985624,8.2319736,2013,Lupins,3,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,22
46.7985624,8.2319736,2013,Hop cones,4,1537,7.94,0.595713013,0.182459222,0.221827764,59876364,4
46.7985624,8.2319736,2013,Broad beans and horse beans  green,5,1537,7.94,0.595713013,0.182459222,0.221827764,-8785238,2
46.7985624,8.2319736,2013,Gooseberries,6,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,19
46.7985624,8.2319736,2013,Shorn wool  greasy  including fleece washed shorn wool,7,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,33
46.7985624,8.2319736,2013,Quinces,8,1537,7.94,0.595713013,0.182459222,0.221827764,61584420,5
46.7985624,8.2319736,2013,Peaches and nectarines,9,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,28
46.7985624,8.2319736,2013,Kiwi fruit,10,1537,7.94,0.595713013,0.182459222,0.221827764,-18139034,1
46.7985624,8.2319736,2013,Other berries and fruits of the genus vaccinium n e c ,11,1537,7.94,0.595713013,0.182459222,0.221827764,82671360,11
46.7985624,8.2319736,2013,Chillies and peppers  green  Capsicum spp  and Pimenta spp  ,12,1537,7.94,0.595713013,0.182459222,0.221827764,106811712,41
46.7985624,8.2319736,2013,Oats,13,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,26
46.7985624,8.2319736,2013,Currants,14,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,18
46.7985624,8.2319736,2013,Peas  green,15,1537,7.94,0.595713013,0.182459222,0.221827764,65213044,6
46.7985624,8.2319736,2013,Horse meat  fresh or chilled,16,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,20
46.7985624,8.2319736,2013,Rye,17,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,32
46.7985624,8.2319736,2013,Meat of goat  fresh or chilled,18,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,23
46.7985624,8.2319736,2013,Green corn  maize ,19,1537,7.94,0.595713013,0.182459222,0.221827764,93659224,39
46.7985624,8.2319736,2013,Asparagus,20,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,14
46.7985624,8.2319736,2013,Sunflower seed,21,1537,7.94,0.595713013,0.182459222,0.221827764,145466432,43
46.7985624,8.2319736,2013,Walnuts  in shell,22,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,38
46.7985624,8.2319736,2013,Onions and shallots  green,23,1537,7.94,0.595713013,0.182459222,0.221827764,88041416,12
46.7985624,8.2319736,2013,Other beans  green,24,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,27
46.7985624,8.2319736,2013,Pumpkins  squash and gourds,25,1537,7.94,0.595713013,0.182459222,0.221827764,55366424,3
46.7985624,8.2319736,2013,Plums and sloes,26,1537,7.94,0.595713013,0.182459222,0.221827764,82379744,10
46.7985624,8.2319736,2013,Raw milk of goats,27,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,31
46.7985624,8.2319736,2013,Spinach,28,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,34
46.7985624,8.2319736,2013,Triticale,29,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,36
46.7985624,8.2319736,2013,Unmanufactured tobacco,30,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,37
46.7985624,8.2319736,2013,Cucumbers and gherkins,31,1537,7.94,0.595713013,0.182459222,0.221827764,79633728,9
46.7985624,8.2319736,2013,Cherries,32,1537,7.94,0.595713013,0.182459222,0.221827764,100508640,40
46.7985624,8.2319736,2013,Meat of rabbits and hares  fresh or chilled,33,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,24
46.7985624,8.2319736,2013,Cauliflowers and broccoli,34,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,17
46.7985624,8.2319736,2013,Apricots,35,1537,7.94,0.595713013,0.182459222,0.221827764,68741216,8
46.7985624,8.2319736,2013,Raspberries,36,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,30
46.7985624,8.2319736,2013,Onions and shallots  dry  excluding dehydrated ,37,1537,7.94,0.595713013,0.182459222,0.221827764,67496792,7
46.7985624,8.2319736,2013,Carrots and turnips,38,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,16
46.7985624,8.2319736,2013,Cabbages,39,1537,7.94,0.595713013,0.182459222,0.221827764,130846160,42
46.7985624,8.2319736,2013,Meat of sheep  fresh or chilled,40,1537,7.94,0.595713013,0.182459222,0.221827764,158906528,44
46.7985624,8.2319736,2013,Maize  corn ,41,1537,7.94,0.595713013,0.182459222,0.221827764,305076128,51
46.7985624,8.2319736,2013,Barley,42,1537,7.94,0.595713013,0.182459222,0.221827764,250343936,48
46.7985624,8.2319736,2013,Strawberries,43,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,35
46.7985624,8.2319736,2013,Pears,44,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,29
46.7985624,8.2319736,2013,Rape or colza seed,45,1537,7.94,0.595713013,0.182459222,0.221827764,246464864,46
46.7985624,8.2319736,2013,Natural honey,46,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,25
46.7985624,8.2319736,2013,Other vegetables  fresh n e c ,47,1537,7.94,0.595713013,0.182459222,0.221827764,169938656,45
46.7985624,8.2319736,2013,Sugar beet,48,1537,7.94,0.595713013,0.182459222,0.221827764,251219152,49
46.7985624,8.2319736,2013,Tomatoes,49,1537,7.94,0.595713013,0.182459222,0.221827764,262873760,50
46.7985624,8.2319736,2013,Potatoes,50,1537,7.94,0.595713013,0.182459222,0.221827764,554905664,53
46.7985624,8.2319736,2013,Lettuce and chicory,51,1537,7.94,0.595713013,0.182459222,0.221827764,91230856,21
46.7985624,8.2319736,2013,Apples,52,1537,7.94,0.595713013,0.182459222,0.221827764,247187312,47
46.7985624,8.2319736,2013,Wheat,53,1537,7.94,0.595713013,0.182459222,0.221827764,623253568,54
46.7985624,8.2319736,2013,Hen eggs in shell  fresh,54,1537,7.94,0.595713013,0.182459222,0.221827764,384064992,52
46.7985624,8.2319736,2013,Grapes,55,1537,7.94,0.595713013,0.182459222,0.221827764,836770560,55
46.7985624,8.2319736,2013,Meat of pig with the bone  fresh or chilled,56,1537,7.94,0.595713013,0.182459222,0.221827764,1058462080,56
46.7985624,8.2319736,2013,Meat of cattle with the bone  fresh or chilled,57,1537,7.94,0.595713013,0.182459222,0.221827764,1358271104,57
46.7985624,8.2319736,2013,Raw milk of cattle,58,1537,7.94,0.595713013,0.182459222,0.221827764,3062373376,58
46.8250388,103.8499736,2013,Natural honey,1,241,-0.22,0.999448363,0.000315221,0.000236416,-223425840,2
46.8250388,103.8499736,2013,Barley,2,241,-0.22,0.999448363,0.000315221,0.000236416,-39056428,11
46.8250388,103.8499736,2013,Oats,3,241,-0.22,0.999448363,0.000315221,0.000236416,-223425840,3
46.8250388,103.8499736,2013,Shorn wool  greasy  including fleece washed shorn wool,4,241,-0.22,0.999448363,0.000315221,0.000236416,-223425840,7
46.8250388,103.8499736,2013,Hen eggs in shell  fresh,5,241,-0.22,0.999448363,0.000315221,0.000236416,89407912,12
46.8250388,103.8499736,2013,Cucumbers and gherkins,6,241,-0.22,0.999448363,0.000315221,0.000236416,-140275536,10
46.8250388,103.8499736,2013,Onions and shallots  dry  excluding dehydrated ,7,241,-0.22,0.999448363,0.000315221,0.000236416,-165166400,9
46.8250388,103.8499736,2013,Raw milk of camel,8,241,-0.22,0.999448363,0.000315221,0.000236416,-223425840,4
46.8250388,103.8499736,2013,Cabbages,9,241,-0.22,0.999448363,0.000315221,0.000236416,-183810544,8
46.8250388,103.8499736,2013,Carrots and turnips,10,241,-0.22,0.999448363,0.000315221,0.000236416,-223425840,1
46.8250388,103.8499736,2013,Raw milk of sheep,11,241,-0.22,0.999448363,0.000315221,0.000236416,-223425840,6
46.8250388,103.8499736,2013,Potatoes,12,241,-0.22,0.999448363,0.000315221,0.000236416,276256512,13
46.8250388,103.8499736,2013,Raw milk of cattle,13,241,-0.22,0.999448363,0.000315221,0.000236416,417607616,14
46.8250388,103.8499736,2013,Wheat,14,241,-0.22,0.999448363,0.000315221,0.000236416,695926016,15
46.8250388,103.8499736,2013,Raw milk of goats,15,241,-0.22,0.999448363,0.000315221,0.000236416,-223425840,5
47.1817585,19.5060937,2013,Lentils  dry,1,589,12.44,0.699725985,0.155364309,0.144909706,269084960,13
47.1817585,19.5060937,2013,Almonds  in shell,2,589,12.44,0.699725985,0.155364309,0.144909706,288671488,15
47.1817585,19.5060937,2013,Hazelnuts  in shell,3,589,12.44,0.699725985,0.155364309,0.144909706,288671488,26
47.1817585,19.5060937,2013,Chestnuts  in shell,4,589,12.44,0.699725985,0.155364309,0.144909706,202504736,2
47.1817585,19.5060937,2013,Quinces,5,589,12.44,0.699725985,0.155364309,0.144909706,235308848,4
47.1817585,19.5060937,2013,Eggplants  aubergines ,6,589,12.44,0.699725985,0.155364309,0.144909706,288671488,23
47.1817585,19.5060937,2013,Canary seed,7,589,12.44,0.699725985,0.155364309,0.144909706,288671488,17
47.1817585,19.5060937,2013,Spinach,8,589,12.44,0.699725985,0.155364309,0.144909706,288671488,38
47.1817585,19.5060937,2013,Gooseberries,9,589,12.44,0.699725985,0.155364309,0.144909706,288671488,24
47.1817585,19.5060937,2013,Leeks and other alliaceous vegetables,10,589,12.44,0.699725985,0.155364309,0.144909706,244526304,5
47.1817585,19.5060937,2013,Beans  dry,11,589,12.44,0.699725985,0.155364309,0.144909706,288671488,16
47.1817585,19.5060937,2013,Pumpkins  squash and gourds,12,589,12.44,0.699725985,0.155364309,0.144909706,252807072,7
47.1817585,19.5060937,2013,Millet,13,589,12.44,0.699725985,0.155364309,0.144909706,288671488,28
47.1817585,19.5060937,2013,Currants,14,589,12.44,0.699725985,0.155364309,0.144909706,288671488,22
47.1817585,19.5060937,2013,Rice,15,589,12.44,0.699725985,0.155364309,0.144909706,315771040,45
47.1817585,19.5060937,2013,Shorn wool  greasy  including fleece washed shorn wool,16,589,12.44,0.699725985,0.155364309,0.144909706,288671488,37
47.1817585,19.5060937,2013,Raspberries,17,589,12.44,0.699725985,0.155364309,0.144909706,288671488,35
47.1817585,19.5060937,2013,Sorghum,18,589,12.44,0.699725985,0.155364309,0.144909706,307217792,42
47.1817585,19.5060937,2013,Chillies and peppers  dry  Capsicum spp   Pimenta spp    raw,19,589,12.44,0.699725985,0.155364309,0.144909706,288671488,21
47.1817585,19.5060937,2013,Other beans  green,20,589,12.44,0.699725985,0.155364309,0.144909706,288671488,31
47.1817585,19.5060937,2013,Asparagus,21,589,12.44,0.699725985,0.155364309,0.144909706,255225936,8
47.1817585,19.5060937,2013,Pears,22,589,12.44,0.699725985,0.155364309,0.144909706,288671488,33
47.1817585,19.5060937,2013,Cauliflowers and broccoli,23,589,12.44,0.699725985,0.155364309,0.144909706,288671488,20
47.1817585,19.5060937,2013,Apricots,24,589,12.44,0.699725985,0.155364309,0.144909706,266181856,12
47.1817585,19.5060937,2013,Cantaloupes and other melons,25,589,12.44,0.699725985,0.155364309,0.144909706,288671488,18
47.1817585,19.5060937,2013,Cherries,26,589,12.44,0.699725985,0.155364309,0.144909706,289421600,41
47.1817585,19.5060937,2013,Walnuts  in shell,27,589,12.44,0.699725985,0.155364309,0.144909706,288671488,40
47.1817585,19.5060937,2013,Peaches and nectarines,28,589,12.44,0.699725985,0.155364309,0.144909706,288671488,32
47.1817585,19.5060937,2013,Green garlic,29,589,12.44,0.699725985,0.155364309,0.144909706,288671488,25
47.1817585,19.5060937,2013,Lettuce and chicory,30,589,12.44,0.699725985,0.155364309,0.144909706,288671488,27
47.1817585,19.5060937,2013,Plums and sloes,31,589,12.44,0.699725985,0.155364309,0.144909706,279820384,14
47.1817585,19.5060937,2013,Poppy seed,32,589,12.44,0.699725985,0.155364309,0.144909706,288671488,34
47.1817585,19.5060937,2013,Strawberries,33,589,12.44,0.699725985,0.155364309,0.144909706,288671488,39
47.1817585,19.5060937,2013,Cucumbers and gherkins,34,589,12.44,0.699725985,0.155364309,0.144909706,326534560,47
47.1817585,19.5060937,2013,Rye,35,589,12.44,0.699725985,0.155364309,0.144909706,288671488,36
47.1817585,19.5060937,2013,Onions and shallots  dry  excluding dehydrated ,36,589,12.44,0.699725985,0.155364309,0.144909706,311950272,44
47.1817585,19.5060937,2013,Carrots and turnips,37,589,12.44,0.699725985,0.155364309,0.144909706,288671488,19
47.1817585,19.5060937,2013,Cabbages,38,589,12.44,0.699725985,0.155364309,0.144909706,84960872,1
47.1817585,19.5060937,2013,Peas  green,39,589,12.44,0.699725985,0.155364309,0.144909706,262653696,10
47.1817585,19.5060937,2013,Oats,40,589,12.44,0.699725985,0.155364309,0.144909706,288671488,30
47.1817585,19.5060937,2013,Peas  dry,41,589,12.44,0.699725985,0.155364309,0.144909706,265088704,11
47.1817585,19.5060937,2013,Watermelons,42,589,12.44,0.699725985,0.155364309,0.144909706,316789504,46
47.1817585,19.5060937,2013,Mushrooms and truffles,43,589,12.44,0.699725985,0.155364309,0.144909706,247410912,6
47.1817585,19.5060937,2013,Chillies and peppers  green  Capsicum spp  and Pimenta spp  ,44,589,12.44,0.699725985,0.155364309,0.144909706,308109344,43
47.1817585,19.5060937,2013,Soya beans,45,589,12.44,0.699725985,0.155364309,0.144909706,206661840,3
47.1817585,19.5060937,2013,Tomatoes,46,589,12.44,0.699725985,0.155364309,0.144909706,842062080,56
47.1817585,19.5060937,2013,Sour cherries,47,589,12.44,0.699725985,0.155364309,0.144909706,259237648,9
47.1817585,19.5060937,2013,Natural honey,48,589,12.44,0.699725985,0.155364309,0.144909706,288671488,29
47.1817585,19.5060937,2013,Apples,49,589,12.44,0.699725985,0.155364309,0.144909706,392634560,48
47.1817585,19.5060937,2013,Green corn  maize ,50,589,12.44,0.699725985,0.155364309,0.144909706,604079488,53
47.1817585,19.5060937,2013,Potatoes,51,589,12.44,0.699725985,0.155364309,0.144909706,838916096,55
47.1817585,19.5060937,2013,Hen eggs in shell  fresh,52,589,12.44,0.699725985,0.155364309,0.144909706,604774784,54
47.1817585,19.5060937,2013,Barley,53,589,12.44,0.699725985,0.155364309,0.144909706,552935424,52
47.1817585,19.5060937,2013,Rape or colza seed,54,589,12.44,0.699725985,0.155364309,0.144909706,426185088,49
47.1817585,19.5060937,2013,Grapes,55,589,12.44,0.699725985,0.155364309,0.144909706,545520768,51
47.1817585,19.5060937,2013,Sunflower seed,56,589,12.44,0.699725985,0.155364309,0.144909706,463807520,50
47.1817585,19.5060937,2013,Raw milk of cattle,57,589,12.44,0.699725985,0.155364309,0.144909706,1647481216,59
47.1817585,19.5060937,2013,Wheat,58,589,12.44,0.699725985,0.155364309,0.144909706,1375414912,58
47.1817585,19.5060937,2013,Maize  corn ,59,589,12.44,0.699725985,0.155364309,0.144909706,1192099200,57
47.59397,14.12456,2013,Beans  dry,1,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,12
47.59397,14.12456,2013,Gooseberries,2,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,17
47.59397,14.12456,2013,Horse meat  fresh or chilled,3,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,19
47.59397,14.12456,2013,Shorn wool  greasy  including fleece washed shorn wool,4,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,35
47.59397,14.12456,2013,Meat of ducks  fresh or chilled,5,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,21
47.59397,14.12456,2013,Eggplants  aubergines ,6,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,16
47.59397,14.12456,2013,Hop cones,7,1110,10.03,0.631950439,0.167335263,0.200714298,-19255276,5
47.59397,14.12456,2013,Poppy seed,8,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,30
47.59397,14.12456,2013,Cauliflowers and broccoli,9,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,14
47.59397,14.12456,2013,Sour cherries,10,1110,10.03,0.631950439,0.167335263,0.200714298,-17334662,6
47.59397,14.12456,2013,Green garlic,11,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,18
47.59397,14.12456,2013,Mushrooms and truffles,12,1110,10.03,0.631950439,0.167335263,0.200714298,-6148473.5,10
47.59397,14.12456,2013,Broad beans and horse beans  dry,13,1110,10.03,0.631950439,0.167335263,0.200714298,-25426330,2
47.59397,14.12456,2013,Peas  green,14,1110,10.03,0.631950439,0.167335263,0.200714298,-13918624,7
47.59397,14.12456,2013,Peaches and nectarines,15,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,28
47.59397,14.12456,2013,Meat of geese  fresh or chilled,16,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,22
47.59397,14.12456,2013,Peas  dry,17,1110,10.03,0.631950439,0.167335263,0.200714298,-11483606,8
47.59397,14.12456,2013,Leeks and other alliaceous vegetables,18,1110,10.03,0.631950439,0.167335263,0.200714298,-32045986,1
47.59397,14.12456,2013,Raspberries,19,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,31
47.59397,14.12456,2013,Currants,20,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,15
47.59397,14.12456,2013,Other beans  green,21,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,26
47.59397,14.12456,2013,Pumpkins  squash and gourds,22,1110,10.03,0.631950439,0.167335263,0.200714298,-23765244,3
47.59397,14.12456,2013,Walnuts  in shell,23,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,39
47.59397,14.12456,2013,Oats,24,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,25
47.59397,14.12456,2013,Raw milk of sheep,25,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,33
47.59397,14.12456,2013,Spinach,26,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,36
47.59397,14.12456,2013,Sunflower seed,27,1110,10.03,0.631950439,0.167335263,0.200714298,66334776,44
47.59397,14.12456,2013,Raw milk of goats,28,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,32
47.59397,14.12456,2013,Asparagus,29,1110,10.03,0.631950439,0.167335263,0.200714298,-21346354,4
47.59397,14.12456,2013,Cabbages,30,1110,10.03,0.631950439,0.167335263,0.200714298,13960570,41
47.59397,14.12456,2013,Chillies and peppers  green  Capsicum spp  and Pimenta spp  ,31,1110,10.03,0.631950439,0.167335263,0.200714298,78121600,45
47.59397,14.12456,2013,Cucumbers and gherkins,32,1110,10.03,0.631950439,0.167335263,0.200714298,13491448,40
47.59397,14.12456,2013,Cherries,33,1110,10.03,0.631950439,0.167335263,0.200714298,33391260,43
47.59397,14.12456,2013,Lettuce and chicory,34,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,20
47.59397,14.12456,2013,Rye,35,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,34
47.59397,14.12456,2013,Triticale,36,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,38
47.59397,14.12456,2013,Plums and sloes,37,1110,10.03,0.631950439,0.167335263,0.200714298,3248078.5,11
47.59397,14.12456,2013,Meat of sheep  fresh or chilled,38,1110,10.03,0.631950439,0.167335263,0.200714298,79774888,46
47.59397,14.12456,2013,Soya beans,39,1110,10.03,0.631950439,0.167335263,0.200714298,114271608,47
47.59397,14.12456,2013,Onions and shallots  dry  excluding dehydrated ,40,1110,10.03,0.631950439,0.167335263,0.200714298,17268878,42
47.59397,14.12456,2013,Apricots,41,1110,10.03,0.631950439,0.167335263,0.200714298,-10390434,9
47.59397,14.12456,2013,Meat of turkeys  fresh or chilled,42,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,23
47.59397,14.12456,2013,Pears,43,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,29
47.59397,14.12456,2013,Natural honey,44,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,24
47.59397,14.12456,2013,Carrots and turnips,45,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,13
47.59397,14.12456,2013,Other oil seeds  n e c ,46,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,27
47.59397,14.12456,2013,Strawberries,47,1110,10.03,0.631950439,0.167335263,0.200714298,12099188,37
47.59397,14.12456,2013,Tomatoes,48,1110,10.03,0.631950439,0.167335263,0.200714298,183742112,52
47.59397,14.12456,2013,Rape or colza seed,49,1110,10.03,0.631950439,0.167335263,0.200714298,149612832,49
47.59397,14.12456,2013,Sugar beet,50,1110,10.03,0.631950439,0.167335263,0.200714298,163827712,51
47.59397,14.12456,2013,Barley,51,1110,10.03,0.631950439,0.167335263,0.200714298,251106768,53
47.59397,14.12456,2013,Apples,52,1110,10.03,0.631950439,0.167335263,0.200714298,149836336,50
47.59397,14.12456,2013,Potatoes,53,1110,10.03,0.631950439,0.167335263,0.200714298,518537056,58
47.59397,14.12456,2013,Grapes,54,1110,10.03,0.631950439,0.167335263,0.200714298,125301232,48
47.59397,14.12456,2013,Wheat,55,1110,10.03,0.631950439,0.167335263,0.200714298,349439424,56
47.59397,14.12456,2013,Hen eggs in shell  fresh,56,1110,10.03,0.631950439,0.167335263,0.200714298,296495456,55
47.59397,14.12456,2013,Maize  corn ,57,1110,10.03,0.631950439,0.167335263,0.200714298,444058208,57
47.59397,14.12456,2013,Meat of chickens  fresh or chilled,58,1110,10.03,0.631950439,0.167335263,0.200714298,277513184,54
47.59397,14.12456,2013,Meat of cattle with the bone  fresh or chilled,59,1110,10.03,0.631950439,0.167335263,0.200714298,887946432,60
47.59397,14.12456,2013,Meat of pig with the bone  fresh or chilled,60,1110,10.03,0.631950439,0.167335263,0.200714298,800674752,59
47.59397,14.12456,2013,Raw milk of cattle,61,1110,10.03,0.631950439,0.167335263,0.200714298,1168838784,61
48.1012954,66.7780818,2013,Sugar beet,1,250,8.71,0.656491067,0.301805462,0.041703471,119537864,20
48.1012954,66.7780818,2013,Unmanufactured tobacco,2,250,8.71,0.656491067,0.301805462,0.041703471,-2295027.75,14
48.1012954,66.7780818,2013,Apricots,3,250,8.71,0.656491067,0.301805462,0.041703471,-24784654,4
48.1012954,66.7780818,2013,Rye,4,250,8.71,0.656491067,0.301805462,0.041703471,-2295027.75,11
48.1012954,66.7780818,2013,Peas  dry,5,250,8.71,0.656491067,0.301805462,0.041703471,-25877830,3
48.1012954,66.7780818,2013,Millet,6,250,8.71,0.656491067,0.301805462,0.041703471,-2295027.75,8
48.1012954,66.7780818,2013,Strawberries,7,250,8.71,0.656491067,0.301805462,0.041703471,-2295027.75,13
48.1012954,66.7780818,2013,Natural honey,8,250,8.71,0.656491067,0.301805462,0.041703471,-2295027.75,9
48.1012954,66.7780818,2013,Oats,9,250,8.71,0.656491067,0.301805462,0.041703471,-2295027.75,10
48.1012954,66.7780818,2013,Buckwheat,10,250,8.71,0.656491067,0.301805462,0.041703471,-16833234,5
48.1012954,66.7780818,2013,Shorn wool  greasy  including fleece washed shorn wool,11,250,8.71,0.656491067,0.301805462,0.041703471,-2295027.75,12
48.1012954,66.7780818,2013,Safflower seed,12,250,8.71,0.656491067,0.301805462,0.041703471,-10156338,6
48.1012954,66.7780818,2013,Grapes,13,250,8.71,0.656491067,0.301805462,0.041703471,329387584,26
48.1012954,66.7780818,2013,Rape or colza seed,14,250,8.71,0.656491067,0.301805462,0.041703471,135218624,22
48.1012954,66.7780818,2013,Rice,15,250,8.71,0.656491067,0.301805462,0.041703471,398249952,27
48.1012954,66.7780818,2013,Apples,16,250,8.71,0.656491067,0.301805462,0.041703471,127486024,21
48.1012954,66.7780818,2013,Soya beans,17,250,8.71,0.656491067,0.301805462,0.041703471,-143729440,1
48.1012954,66.7780818,2013,Linseed,18,250,8.71,0.656491067,0.301805462,0.041703471,-84524408,2
48.1012954,66.7780818,2013,Maize  corn ,19,250,8.71,0.656491067,0.301805462,0.041703471,261536592,24
48.1012954,66.7780818,2013,Onions and shallots  dry  excluding dehydrated ,20,250,8.71,0.656491067,0.301805462,0.041703471,20983738,15
48.1012954,66.7780818,2013,Cabbages,21,250,8.71,0.656491067,0.301805462,0.041703471,37320276,16
